"","Ano","UF","classe","Sexo","Valor_Proj","Valor_Aferido","Comparativo"
"6026",2016,"SC","[10,15)","M",231786,217604,0.0611857489235758
"6027",2016,"SC","[15,20)","M",268392,258264,0.0377358490566036
"6028",2016,"SC","[20,25)","M",289755,271641,0.0625148832634469
"6029",2016,"SC","[25,30)","M",305091,282183,0.0750857940745545
"6030",2016,"SC","[30,35)","M",304231,285320,0.0621600034184547
"6031",2016,"SC","[35,40)","M",272195,261228,0.0402909678722981
"6032",2016,"SC","[40,45)","M",242858,232116,0.0442316085943223
"6033",2016,"SC","[45,50)","M",233865,224269,0.0410322194428408
"6034",2016,"SC","[50,55)","M",220815,214992,0.0263704911351139
"6035",2016,"SC","[55,60)","M",183746,178505,0.0285230698899569
"6036",2016,"SC","[60,65)","M",144744,138905,0.0403401868125798
"6037",2016,"SC","[65,70)","M",105504,103297,0.0209186381558996
"6038",2016,"SC","[70,75)","M",68966,66381,0.0374822376243368
"6039",2016,"SC","[75,80)","M",44611,42427,0.0489565353836504
"6040",2016,"SC","[80,85)","M",25199,23629,0.0623040596849079
"6041",2016,"SC","[85,90)","M",12054,10763,0.10710137713622
"6042",2016,"SC","90+","M",5954,3701,0.378401074907625
"6043",2016,"SE","[0,5)","F",83254,82851,0.00484060825906263
"6044",2016,"SE","[05.10)","F",86387,81497,0.0566057392894763
"6045",2016,"SE","[10,15)","F",90654,86289,0.0481501092064331
"6046",2016,"SE","[15,20)","F",102969,100303,0.0258912876691046
"6047",2016,"SE","[20,25)","F",102754,102474,0.00272495474628683
"6048",2016,"SE","[25,30)","F",102751,99753,0.0291773316074779
"6049",2016,"SE","[30,35)","F",99938,98391,0.0154795973503574
"6050",2016,"SE","[35,40)","F",91849,90936,0.00994022798288464
"6051",2016,"SE","[40,45)","F",80365,78711,0.0205810987370118
"6052",2016,"SE","[45,50)","F",72823,71603,0.0167529489309694
"6053",2016,"SE","[50,55)","F",62012,61247,0.0123363220021928
"6054",2016,"SE","[55,60)","F",49495,48427,0.02157793716537
"6055",2016,"SE","[60,65)","F",39869,39794,0.00188116080162569
"6056",2016,"SE","[65,70)","F",30939,30859,0.00258573321697546
"6057",2016,"SE","[70,75)","F",22665,22941,-0.012177365982793
"6058",2016,"SE","[75,80)","F",16136,16079,0.00353247397124487
"6059",2016,"SE","[80,85)","F",10412,10895,-0.0463887821744145
"6060",2016,"SE","[85,90)","F",5785,6101,-0.0546240276577357
"6061",2016,"SE","90+","F",3334,3475,-0.0422915416916622
"6062",2016,"SE","[0,5)","M",87100,86520,0.00665901262916172
"6063",2016,"SE","[05.10)","M",90026,85407,0.0513074000844199
"6064",2016,"SE","[10,15)","M",93517.9999999999,89052,0.0477555123077904
"6065",2016,"SE","[15,20)","M",105498,103452,0.0193937325826077
"6066",2016,"SE","[20,25)","M",101326,102312,-0.00973096737263881
"6067",2016,"SE","[25,30)","M",97296,95567,0.0177705147179742
"6068",2016,"SE","[30,35)","M",92230,92291,-0.000661390003252896
"6069",2016,"SE","[35,40)","M",83113.0000000001,82246,0.0104315811004302
"6070",2016,"SE","[40,45)","M",71519,70133,0.019379465596555
"6071",2016,"SE","[45,50)","M",65129,64458,0.0103026301647503
"6072",2016,"SE","[50,55)","M",54584.0000000001,54121,0.00848233914700371
"6073",2016,"SE","[55,60)","M",42534,42191,0.00806413692575453
"6074",2016,"SE","[60,65)","M",33037,32743,0.0088991131155981
"6075",2016,"SE","[65,70)","M",25667,25584,0.00323372423734785
"6076",2016,"SE","[70,75)","M",17585,18037,-0.0257037247654255
"6077",2016,"SE","[75,80)","M",11246,11516,-0.0240085363684866
"6078",2016,"SE","[80,85)","M",6412,6959,-0.0853087960074866
"6079",2016,"SE","[85,90)","M",3227,3441,-0.0663154632785868
"6080",2016,"SE","90+","M",1694,1954,-0.153482880755608
"6081",2016,"SP","[0,5)","F",1494878,1496853,-0.00132117804931192
"6082",2016,"SP","[05.10)","F",1447108,1330655,0.0804729156358751
"6083",2016,"SP","[10,15)","F",1496698,1371949,0.0833494799886151
"6084",2016,"SP","[15,20)","F",1655072,1604729,0.0304174078227417
"6085",2016,"SP","[20,25)","F",1689483,1635543,0.0319269267580677
"6086",2016,"SP","[25,30)","F",1846690,1748643,0.0530933724664128
"6087",2016,"SP","[30,35)","F",1952151,1893507,0.0300407089410605
"6088",2016,"SP","[35,40)","F",1865594,1847104,0.00991105245835935
"6089",2016,"SP","[40,45)","F",1674825,1644424,0.0181517471974681
"6090",2016,"SP","[45,50)","F",1553758,1535663,0.0116459577360175
"6091",2016,"SP","[50,55)","F",1458514,1443245,0.0104688744845778
"6092",2016,"SP","[55,60)","F",1304304,1279997,0.0186359928360258
"6093",2016,"SP","[60,65)","F",1071986,1061420,0.00985647200616447
"6094",2016,"SP","[65,70)","F",832603,819527,0.0157049638303009
"6095",2016,"SP","[70,75)","F",592348,584862,0.0126378412689834
"6096",2016,"SP","[75,80)","F",436929,423000,0.0318793213542706
"6097",2016,"SP","[80,85)","F",293473,288530,0.0168431167432769
"6098",2016,"SP","[85,90)","F",172991,164357,0.0499101109306263
"6099",2016,"SP","90+","F",107201,68168,0.364110409417823
"6100",2016,"SP","[0,5)","M",1565792,1568466,-0.00170776195050188
"6101",2016,"SP","[05.10)","M",1514348,1382014,0.0873867829587387
"6102",2016,"SP","[10,15)","M",1564572,1424451,0.08955867802824
"6103",2016,"SP","[15,20)","M",1706193,1655537,0.0296894899932187
"6104",2016,"SP","[20,25)","M",1719923,1657747,0.0361504555727205
"6105",2016,"SP","[25,30)","M",1886477,1768553,0.062510171075502
"6106",2016,"SP","[30,35)","M",1934078,1869588,0.033344053342213
"6107",2016,"SP","[35,40)","M",1787939,1764917,0.0128762782175453
"6108",2016,"SP","[40,45)","M",1573367,1545505,0.017708519372785
"6109",2016,"SP","[45,50)","M",1445125,1429526,0.0107942219531181
"6110",2016,"SP","[50,55)","M",1303149,1289092,0.0107869476168882
"6111",2016,"SP","[55,60)","M",1132998,1115260,0.0156558087481176
"6112",2016,"SP","[60,65)","M",910597,894578,0.0175917557382687
"6113",2016,"SP","[65,70)","M",676508,662747,0.0203412228680216
"6114",2016,"SP","[70,75)","M",456296,444655,0.0255119483843827
"6115",2016,"SP","[75,80)","M",309905,297136,0.0412029492909116
"6116",2016,"SP","[80,85)","M",185520,176579,0.0481942647692971
"6117",2016,"SP","[85,90)","M",95564,83647,0.124701770541208
"6118",2016,"SP","90+","M",45348,26781,0.409433712622386
"6119",2016,"TO","[0,5)","F",60993.9999999999,59547,0.0237236449486825
"6120",2016,"TO","[05.10)","F",63127,59416,0.0587862562770295
"6121",2016,"TO","[10,15)","F",67296,63600,0.054921540656206
"6122",2016,"TO","[15,20)","F",70845,69001,0.0260286541040301
"6123",2016,"TO","[20,25)","F",69473,69772,-0.00430383026499461
"6124",2016,"TO","[25,30)","F",66370,65223,0.0172819044749131
"6125",2016,"TO","[30,35)","F",64226,63365,0.0134057858188274
"6126",2016,"TO","[35,40)","F",60127.9999999999,58636,0.0248137307078224
"6127",2016,"TO","[40,45)","F",49231,48571,0.0134061871584973
"6128",2016,"TO","[45,50)","F",42959,42324,0.0147815358830518
"6129",2016,"TO","[50,55)","F",35938,35659,0.00776337024876156
"6130",2016,"TO","[55,60)","F",29083,28503,0.0199429219819138
"6131",2016,"TO","[60,65)","F",23103,23529,-0.0184391637449691
"6132",2016,"TO","[65,70)","F",17662,17279,0.0216849733891963
"6133",2016,"TO","[70,75)","F",12768,13011,-0.0190319548872185
"6134",2016,"TO","[75,80)","F",9100,9227,-0.0139560439560436
"6135",2016,"TO","[80,85)","F",5690,5910,-0.0386643233743404
"6136",2016,"TO","[85,90)","F",2845,3072,-0.0797891036906851
"6137",2016,"TO","90+","F",1524,1692,-0.11023622047244
"6138",2016,"TO","[0,5)","M",63843,62074,0.0277085976536186
"6139",2016,"TO","[05.10)","M",66037,61075,0.0751396944137371
"6140",2016,"TO","[10,15)","M",70047,66433,0.0515939297899978
"6141",2016,"TO","[15,20)","M",73486.9999999999,72301,0.0161389089226652
"6142",2016,"TO","[20,25)","M",71189,71600,-0.00577336386239468
"6143",2016,"TO","[25,30)","M",66415.0000000001,65091,0.0199352555898525
"6144",2016,"TO","[30,35)","M",63338,62735,0.00952035113202219
"6145",2016,"TO","[35,40)","M",58556,56738,0.0310472026777781
"6146",2016,"TO","[40,45)","M",50144,49061,0.0215977983407788
"6147",2016,"TO","[45,50)","M",43714,42595,0.0255982065242253
"6148",2016,"TO","[50,55)","M",36780,36701,0.00214790647090869
"6149",2016,"TO","[55,60)","M",29601,29185,0.0140535792709706
"6150",2016,"TO","[60,65)","M",23871,23869,8.37836705626073e-05
"6151",2016,"TO","[65,70)","M",18296,18598,-0.0165063401836467
"6152",2016,"TO","[70,75)","M",13295,13825,-0.0398646107559233
"6153",2016,"TO","[75,80)","M",9477.00000000001,9563,-0.00907460166719348
"6154",2016,"TO","[80,85)","M",5770.00000000001,6154,-0.0665511265164635
"6155",2016,"TO","[85,90)","M",2833,3166,-0.117543240381221
"6156",2016,"TO","90+","M",1393,1606,-0.152907394113425
"6157",2017,"AC","[0,5)","F",40940,40233,0.0172691744015643
"6158",2017,"AC","[05.10)","F",42501,38312,0.0985623867673697
"6159",2017,"AC","[10,15)","F",45431.9999999999,39583,0.128741855960555
"6160",2017,"AC","[15,20)","F",44938,42388,0.0567448484578759
"6161",2017,"AC","[20,25)","F",40535,40687,-0.00374984581226119
"6162",2017,"AC","[25,30)","F",36222,35621,0.0165921263320634
"6163",2017,"AC","[30,35)","F",34672,34297,0.0108156437471152
"6164",2017,"AC","[35,40)","F",31919,32237,-0.00996271813026724
"6165",2017,"AC","[40,45)","F",26142,25714,0.0163721214903214
"6166",2017,"AC","[45,50)","F",21413,21080,0.0155513006117789
"6167",2017,"AC","[50,55)","F",17067,16935,0.00773422394093823
"6168",2017,"AC","[55,60)","F",13536,13648,-0.00827423167848646
"6169",2017,"AC","[60,65)","F",10596,10835,-0.0225556813892026
"6170",2017,"AC","[65,70)","F",7720,7974,-0.0329015544041457
"6171",2017,"AC","[70,75)","F",5752.00000000001,5768,-0.00278164116828834
"6172",2017,"AC","[75,80)","F",3922.00000000001,3776,0.0372259051504347
"6173",2017,"AC","[80,85)","F",2314.99999999999,2281,0.0146868250539936
"6174",2017,"AC","[85,90)","F",1236,1311,-0.0606796116504849
"6175",2017,"AC","90+","F",796,685,0.139447236180904
"6176",2017,"AC","[0,5)","M",42910,42165,0.0173619202982994
"6177",2017,"AC","[05.10)","M",44395,40406,0.0898524608627096
"6178",2017,"AC","[10,15)","M",47020,41299,0.121671629094002
"6179",2017,"AC","[15,20)","M",46310,43856,0.0529907147484336
"6180",2017,"AC","[20,25)","M",40739,40595,0.00353469648248589
"6181",2017,"AC","[25,30)","M",35941,35347,0.0165270860577061
"6182",2017,"AC","[30,35)","M",34054,33114,0.0276032184178078
"6183",2017,"AC","[35,40)","M",30780,31090,-0.010071474983757
"6184",2017,"AC","[40,45)","M",25459,24871,0.0230959582073148
"6185",2017,"AC","[45,50)","M",20905,21078,-0.00827553216933555
"6186",2017,"AC","[50,55)","M",16707,16512,0.0116717543544598
"6187",2017,"AC","[55,60)","M",13155,13180,-0.00190041809198037
"6188",2017,"AC","[60,65)","M",10260,10306,-0.00448343079922116
"6189",2017,"AC","[65,70)","M",7617.00000000001,7729,-0.0147039516870148
"6190",2017,"AC","[70,75)","M",5345,5494,-0.0278765201122541
"6191",2017,"AC","[75,80)","M",3396,3390,0.00176678445229562
"6192",2017,"AC","[80,85)","M",2036,2137,-0.0496070726915516
"6193",2017,"AC","[85,90)","M",1107,1163,-0.0505871725383914
"6194",2017,"AC","90+","M",667.000000000001,491,0.263868065967017
"6195",2017,"AL","[0,5)","F",126148,122878,0.025921932967626
"6196",2017,"AL","[05.10)","F",134462,130808,0.0271749639303289
"6197",2017,"AL","[10,15)","F",147103,140124,0.047442948138379
"6198",2017,"AL","[15,20)","F",162064,160039,0.0124950636785476
"6199",2017,"AL","[20,25)","F",154585,164959,-0.0671087104182169
"6200",2017,"AL","[25,30)","F",142246,148236,-0.0421101472097623
"6201",2017,"AL","[30,35)","F",138860,144742,-0.0423592107158287
"6202",2017,"AL","[35,40)","F",131818,133333,-0.011493119300854
"6203",2017,"AL","[40,45)","F",116211,118572,-0.0203164932751633
"6204",2017,"AL","[45,50)","F",103846,103933,-0.000837779018931179
"6205",2017,"AL","[50,55)","F",89717,90054,-0.00375625578207012
"6206",2017,"AL","[55,60)","F",73340,72851,0.00666757567493864
"6207",2017,"AL","[60,65)","F",60925,61344,-0.00687730816577711
"6208",2017,"AL","[65,70)","F",47865.9999999999,47995,-0.0026950236075722
"6209",2017,"AL","[70,75)","F",34856,36086,-0.0352880422308928
"6210",2017,"AL","[75,80)","F",24586,24133,0.0184251199869846
"6211",2017,"AL","[80,85)","F",15335,15612,-0.0180632539941322
"6212",2017,"AL","[85,90)","F",8081,8439,-0.0443014478406144
"6213",2017,"AL","90+","F",5092,5051,0.00805184603299382
"6214",2017,"AL","[0,5)","M",132067,129019,0.0230791946511996
"6215",2017,"AL","[05.10)","M",140262,134459,0.0413725741826011
"6216",2017,"AL","[10,15)","M",152043,144948,0.0466644304571737
"6217",2017,"AL","[15,20)","M",164869,164516,0.00214109383813798
"6218",2017,"AL","[20,25)","M",151718,163256,-0.0760489856180543
"6219",2017,"AL","[25,30)","M",129391,139087,-0.0749356601309211
"6220",2017,"AL","[30,35)","M",122713,131952,-0.0752894966303485
"6221",2017,"AL","[35,40)","M",116484,119929,-0.0295748772363579
"6222",2017,"AL","[40,45)","M",101042,104109,-0.0303537142970251
"6223",2017,"AL","[45,50)","M",89282,91523,-0.0251002441701571
"6224",2017,"AL","[50,55)","M",77288,78247,-0.0124081358037468
"6225",2017,"AL","[55,60)","M",62195,62336,-0.00226706326875198
"6226",2017,"AL","[60,65)","M",49373.0000000001,49555,-0.00368622526481982
"6227",2017,"AL","[65,70)","M",38745,39701,-0.0246741515034208
"6228",2017,"AL","[70,75)","M",27745,28722,-0.0352135519913499
"6229",2017,"AL","[75,80)","M",17755,18496,-0.0417347226133484
"6230",2017,"AL","[80,85)","M",9838,10621,-0.0795893474283389
"6231",2017,"AL","[85,90)","M",4708,5340,-0.134239592183517
"6232",2017,"AL","90+","M",2873,2973,-0.034806822137139
"6233",2017,"AM","[0,5)","F",199799,190467,0.0467069404751784
"6234",2017,"AM","[05.10)","F",195489,180073,0.0788586570088338
"6235",2017,"AM","[10,15)","F",189549,187220,0.0122870603379589
"6236",2017,"AM","[15,20)","F",198717,194899,0.0192132530181099
"6237",2017,"AM","[20,25)","F",193175,189706,0.0179578102756566
"6238",2017,"AM","[25,30)","F",177328,169631,0.0434054407651339
"6239",2017,"AM","[30,35)","F",167239,165195,0.0122220295505218
"6240",2017,"AM","[35,40)","F",152092,153066,-0.00640401862031126
"6241",2017,"AM","[40,45)","F",126551,123889,0.021034997747943
"6242",2017,"AM","[45,50)","F",101296,101752,-0.00450165850576528
"6243",2017,"AM","[50,55)","F",81914,80889,0.0125131235197887
"6244",2017,"AM","[55,60)","F",65880,65668,0.00321797207043043
"6245",2017,"AM","[60,65)","F",50395,51348,-0.0189106062109344
"6246",2017,"AM","[65,70)","F",36207,36921,-0.0197199436573049
"6247",2017,"AM","[70,75)","F",25076,26415,-0.0533976710799178
"6248",2017,"AM","[75,80)","F",17092,17306,-0.0125204774163343
"6249",2017,"AM","[80,85)","F",10556,10931,-0.0355248200075785
"6250",2017,"AM","[85,90)","F",5589,5981,-0.0701377706208617
"6251",2017,"AM","90+","F",3752,3686,0.0175906183368877
"6252",2017,"AM","[0,5)","M",209047,199166,0.0472668825670778
"6253",2017,"AM","[05.10)","M",204426,185973,0.0902673828182345
"6254",2017,"AM","[10,15)","M",197816,193786,0.0203724673433885
"6255",2017,"AM","[15,20)","M",205576,202191,0.0164659298750824
"6256",2017,"AM","[20,25)","M",193401,189532,0.0200050671919978
"6257",2017,"AM","[25,30)","M",175643,166875,0.0499194388617828
"6258",2017,"AM","[30,35)","M",166089,162537,0.0213861243068492
"6259",2017,"AM","[35,40)","M",150537,151266,-0.00484266326550889
"6260",2017,"AM","[40,45)","M",125118,121296,0.030547163477677
"6261",2017,"AM","[45,50)","M",103357,105261,-0.0184215873138728
"6262",2017,"AM","[50,55)","M",84798,81898,0.0341989197858437
"6263",2017,"AM","[55,60)","M",66274,66881,-0.00915894619307745
"6264",2017,"AM","[60,65)","M",49259,49730,-0.00956170446009866
"6265",2017,"AM","[65,70)","M",34177,35460,-0.0375398659917495
"6266",2017,"AM","[70,75)","M",23167,23926,-0.0327621185306696
"6267",2017,"AM","[75,80)","M",14774,15358,-0.0395289021253552
"6268",2017,"AM","[80,85)","M",8429,8765,-0.0398623798789897
"6269",2017,"AM","[85,90)","M",4066.00000000001,4551,-0.119281849483521
"6270",2017,"AM","90+","M",2162,2073,0.041165587419056
"6271",2017,"AP","[0,5)","F",39477,37618,0.0470907110469387
"6272",2017,"AP","[05.10)","F",39168,34540,0.118157679738562
"6273",2017,"AP","[10,15)","F",39709,34731,0.125362008612658
"6274",2017,"AP","[15,20)","F",41950,37980,0.0946364719904648
"6275",2017,"AP","[20,25)","F",40311,38320,0.0493909850909173
"6276",2017,"AP","[25,30)","F",37783,34650,0.0829208903475111
"6277",2017,"AP","[30,35)","F",35566,33577,0.055924197267053
"6278",2017,"AP","[35,40)","F",31357,30116,0.0395764900979048
"6279",2017,"AP","[40,45)","F",26122,25095,0.0393155194854894
"6280",2017,"AP","[45,50)","F",20640,20238,0.0194767441860453
"6281",2017,"AP","[50,55)","F",15708,15177,0.0338044308632573
"6282",2017,"AP","[55,60)","F",12139,11955,0.0151577559930772
"6283",2017,"AP","[60,65)","F",9093,8941,0.0167161552842846
"6284",2017,"AP","[65,70)","F",5997,5961,0.00600300150074977
"6285",2017,"AP","[70,75)","F",4237,4509,-0.0641963653528429
"6286",2017,"AP","[75,80)","F",3006,2798,0.0691949434464403
"6287",2017,"AP","[80,85)","F",1853,1835,0.00971397733405033
"6288",2017,"AP","[85,90)","F",971,1029,-0.0597322348094753
"6289",2017,"AP","90+","F",779,752,0.0346598202824139
"6290",2017,"AP","[0,5)","M",41389.0000000001,39534,0.0448186716277283
"6291",2017,"AP","[05.10)","M",41001,35823,0.126289602692618
"6292",2017,"AP","[10,15)","M",41210,36130,0.123271050715846
"6293",2017,"AP","[15,20)","M",42287,39390,0.0685080521200366
"6294",2017,"AP","[20,25)","M",39784,37603,0.0548210335813387
"6295",2017,"AP","[25,30)","M",37428,33831,0.0961045206797043
"6296",2017,"AP","[30,35)","M",34270,31855,0.0704697986577175
"6297",2017,"AP","[35,40)","M",29964,28426,0.0513282605793625
"6298",2017,"AP","[40,45)","M",25285,23998,0.050899742930593
"6299",2017,"AP","[45,50)","M",20864,20264,0.0287576687116564
"6300",2017,"AP","[50,55)","M",16352,15605,0.0456824853228968
"6301",2017,"AP","[55,60)","M",12676,12262,0.0326601451561978
"6302",2017,"AP","[60,65)","M",9309,8719,0.0633795251906753
"6303",2017,"AP","[65,70)","M",5989.00000000001,5976,0.00217064618467281
"6304",2017,"AP","[70,75)","M",4077,4158,-0.0198675496688742
"6305",2017,"AP","[75,80)","M",2662,2537,0.0469571750563478
"6306",2017,"AP","[80,85)","M",1478,1392,0.0581867388362665
"6307",2017,"AP","[85,90)","M",734,757,-0.0313351498637602
"6308",2017,"AP","90+","M",459,331,0.278867102396514
"6309",2017,"BA","[0,5)","F",501539,491342,0.0203314198895802
"6310",2017,"BA","[05.10)","F",529294,510649,0.0352261691989709
"6311",2017,"BA","[10,15)","F",579455,555587,0.0411904289375354
"6312",2017,"BA","[15,20)","F",630715.999999999,634766,-0.00642127360016328
"6313",2017,"BA","[20,25)","F",635848,665998,-0.0474169927404036
"6314",2017,"BA","[25,30)","F",622409,635465,-0.0209765604289137
"6315",2017,"BA","[30,35)","F",650389,668867,-0.0284106896026843
"6316",2017,"BA","[35,40)","F",625896,640431,-0.0232227079259178
"6317",2017,"BA","[40,45)","F",533790,525044,0.0163847205830006
"6318",2017,"BA","[45,50)","F",472405,471000,0.00297414294937619
"6319",2017,"BA","[50,55)","F",419212.999999999,420744,-0.00365208140014881
"6320",2017,"BA","[55,60)","F",356921,354912,0.00562869654629391
"6321",2017,"BA","[60,65)","F",291797,288849,0.0101029140121382
"6322",2017,"BA","[65,70)","F",231426,237208,-0.0249842282198196
"6323",2017,"BA","[70,75)","F",178187,183460,-0.0295925067485287
"6324",2017,"BA","[75,80)","F",131651,134023,-0.0180173337080612
"6325",2017,"BA","[80,85)","F",86303,88202,-0.0220038700856285
"6326",2017,"BA","[85,90)","F",49546.0000000001,55832,-0.126871997739473
"6327",2017,"BA","90+","F",34611,38393,-0.109271618849499
"6328",2017,"BA","[0,5)","M",525467,513529,0.0227188386711251
"6329",2017,"BA","[05.10)","M",553286,528217,0.0453092975423203
"6330",2017,"BA","[10,15)","M",602637,575633,0.0448097279124909
"6331",2017,"BA","[15,20)","M",652274.999999999,657313,-0.00772373615423051
"6332",2017,"BA","[20,25)","M",638942,671132,-0.0503801597015064
"6333",2017,"BA","[25,30)","M",593421,620795,-0.0461291393462645
"6334",2017,"BA","[30,35)","M",606691,637338,-0.0505150068156611
"6335",2017,"BA","[35,40)","M",583347.999999999,606877,-0.0403344144490094
"6336",2017,"BA","[40,45)","M",495378,490293,0.0102648886305001
"6337",2017,"BA","[45,50)","M",436759,442775,-0.0137741866796095
"6338",2017,"BA","[50,55)","M",384267,384966,-0.00181904769340159
"6339",2017,"BA","[55,60)","M",319930,322496,-0.00802050448535617
"6340",2017,"BA","[60,65)","M",251845,247994,0.0152911513033812
"6341",2017,"BA","[65,70)","M",195640,204535,-0.0454661623389903
"6342",2017,"BA","[70,75)","M",144727,151196,-0.0446979485514108
"6343",2017,"BA","[75,80)","M",97988,103870,-0.0600277585010408
"6344",2017,"BA","[80,85)","M",57574,62239,-0.0810261576406015
"6345",2017,"BA","[85,90)","M",29637,36153,-0.21986030974795
"6346",2017,"BA","90+","M",18660,22315,-0.195873526259378
"6347",2017,"CE","[0,5)","F",317113,308118,0.028365283037909
"6348",2017,"CE","[05.10)","F",322247,307997,0.0442207375088062
"6349",2017,"CE","[10,15)","F",344672,327171,0.050775810045492
"6350",2017,"CE","[15,20)","F",395038,385462,0.0242407059574019
"6351",2017,"CE","[20,25)","F",417236,433080,-0.0379737127189403
"6352",2017,"CE","[25,30)","F",411525,410282,0.00302047263228335
"6353",2017,"CE","[30,35)","F",390546,391536,-0.00253491266073531
"6354",2017,"CE","[35,40)","F",352948,359149,-0.0175691603295661
"6355",2017,"CE","[40,45)","F",311767,307992,0.0121084014664809
"6356",2017,"CE","[45,50)","F",286441,284946,0.00521922490146171
"6357",2017,"CE","[50,55)","F",261632,263045,-0.00540071550880716
"6358",2017,"CE","[55,60)","F",214293,207549,0.0314709299883801
"6359",2017,"CE","[60,65)","F",172207,173018,-0.00470944851254595
"6360",2017,"CE","[65,70)","F",143843,148263,-0.0307279464416061
"6361",2017,"CE","[70,75)","F",109003,110222,-0.0111831784446301
"6362",2017,"CE","[75,80)","F",83048,85734,-0.0323427415470573
"6363",2017,"CE","[80,85)","F",54263.9999999999,56818,-0.0470661948990132
"6364",2017,"CE","[85,90)","F",30625,34089,-0.113110204081633
"6365",2017,"CE","90+","F",19456,19446,0.000513980263158269
"6366",2017,"CE","[0,5)","M",332104,323442,0.0260821911208525
"6367",2017,"CE","[05.10)","M",336654,320616,0.047639416136449
"6368",2017,"CE","[10,15)","M",358287,339171,0.053353875524371
"6369",2017,"CE","[15,20)","M",408052,400872,0.0175957966141559
"6370",2017,"CE","[20,25)","M",418781,432874,-0.0336524340884614
"6371",2017,"CE","[25,30)","M",394419,397932,-0.00890677173259864
"6372",2017,"CE","[30,35)","M",368176.000000001,372340,-0.0113098083525256
"6373",2017,"CE","[35,40)","M",329108,336551,-0.0226156763129434
"6374",2017,"CE","[40,45)","M",284991,282867,0.00745286693263896
"6375",2017,"CE","[45,50)","M",256705,258592,-0.007350850197699
"6376",2017,"CE","[50,55)","M",233447,232200,0.00534168355129858
"6377",2017,"CE","[55,60)","M",183875,180973,0.0157824609109448
"6378",2017,"CE","[60,65)","M",140866,140750,0.000823477631224
"6379",2017,"CE","[65,70)","M",116848,120724,-0.0331712994659731
"6380",2017,"CE","[70,75)","M",87819,88296,-0.00543162641341834
"6381",2017,"CE","[75,80)","M",62402.9999999999,65946,-0.0567761165328602
"6382",2017,"CE","[80,85)","M",37395,39510,-0.0565583634175682
"6383",2017,"CE","[85,90)","M",19233,22895,-0.190401913378048
"6384",2017,"CE","90+","M",11697,11977,-0.0239377618192697
"6385",2017,"DF","[0,5)","F",98978,108171,-0.0928792256865162
"6386",2017,"DF","[05.10)","F",92048,96539,-0.0487897618633756
"6387",2017,"DF","[10,15)","F",108705,96338,0.113766616071018
"6388",2017,"DF","[15,20)","F",118563,105436,0.110717508834965
"6389",2017,"DF","[20,25)","F",124380,109061,0.123162887924104
"6390",2017,"DF","[25,30)","F",130936,118022,0.0986283375084011
"6391",2017,"DF","[30,35)","F",143413,134102,0.0649243792403757
"6392",2017,"DF","[35,40)","F",143862,142652,0.00841083816435195
"6393",2017,"DF","[40,45)","F",123744,118457,0.0427253038531161
"6394",2017,"DF","[45,50)","F",104942,103555,0.0132168245316461
"6395",2017,"DF","[50,55)","F",90743,89568,0.0129486571966984
"6396",2017,"DF","[55,60)","F",73128,70998,0.0291270101739416
"6397",2017,"DF","[60,65)","F",56912,55902,0.0177466966544841
"6398",2017,"DF","[65,70)","F",42727,41721,0.02354483113722
"6399",2017,"DF","[70,75)","F",29065,28466,0.0206089798726991
"6400",2017,"DF","[75,80)","F",19809,18594,0.0613357564743299
"6401",2017,"DF","[80,85)","F",12107,11241,0.0715288675972578
"6402",2017,"DF","[85,90)","F",6220,5876,0.0553054662379421
"6403",2017,"DF","90+","F",3457,2681,0.224472085623373
"6404",2017,"DF","[0,5)","M",104184,112699,-0.0817304000614298
"6405",2017,"DF","[05.10)","M",97039,100441,-0.035058069436
"6406",2017,"DF","[10,15)","M",113090,99005,0.124546821115925
"6407",2017,"DF","[15,20)","M",121119,108462,0.104500532534119
"6408",2017,"DF","[20,25)","M",121539,106772,0.121500094619834
"6409",2017,"DF","[25,30)","M",125862,113012,0.102095946353943
"6410",2017,"DF","[30,35)","M",131910,122611,0.0704950344932151
"6411",2017,"DF","[35,40)","M",127314,125414,0.0149237318755204
"6412",2017,"DF","[40,45)","M",109189,103562,0.0515344952330363
"6413",2017,"DF","[45,50)","M",93313,91829,0.0159034646833775
"6414",2017,"DF","[50,55)","M",78023,76855,0.0149699447598785
"6415",2017,"DF","[55,60)","M",59724,58214,0.025282968320943
"6416",2017,"DF","[60,65)","M",44793,44729,0.00142879467773983
"6417",2017,"DF","[65,70)","M",32336,32041,0.00912295893122217
"6418",2017,"DF","[70,75)","M",21163,20535,0.0296744317913339
"6419",2017,"DF","[75,80)","M",14025,13749,0.0196791443850267
"6420",2017,"DF","[80,85)","M",7842,7319,0.0666921703647029
"6421",2017,"DF","[85,90)","M",3376,3207,0.0500592417061611
"6422",2017,"DF","90+","M",1477,878,0.405551794177387
"6423",2017,"ES","[0,5)","F",138996,132840,0.0442890442890441
"6424",2017,"ES","[05.10)","F",133573,121267,0.092129397408159
"6425",2017,"ES","[10,15)","F",136923,124916,0.0876916222986644
"6426",2017,"ES","[15,20)","F",150118,142023,0.0539242462596091
"6427",2017,"ES","[20,25)","F",155068,150397,0.0301222689400777
"6428",2017,"ES","[25,30)","F",162628,153341,0.0571057874412772
"6429",2017,"ES","[30,35)","F",168759,160633,0.0481515059937547
"6430",2017,"ES","[35,40)","F",161634,159436,0.0135986240518706
